evidence_id,application_slug,framework,control_id,sha256,embedding
15e901bf-a292-4dac-8832-8407dda6fda3,net-banking,PCI_DSS,DB-TLS-IN-TRANSIT,328dcecb23b0f087073977be52c4fa3add48bc4f969e686798a13637890ca0a7,"[0,0,0,0,0,0.19706586,0,0,0,0,0,0,0,0,0,-0.09853293,0,0,0,0,0,0,0,0,0,0,0,0,0.29559878,0,-0.19706586,0,0,0,0,0,0,0.39413172,0,0,0,0,0,0,0,0,0,0,0.09853293,0,0.19706586,0,0,0,0,0,0,0,0,0,0,0.09853293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.39413172,-0.09853293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09853293,0,0,0,-0.29559878,0.09853293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09853293,0,0,0,0,0,-0.29559878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09853293,0,0,0,0,0,0,0,0,0.09853293,0,0,0,0,0,0,0,-0.19706586,0.09853293,0,0,-0.09853293,0,0,0,0,0,0,0,-0.09853293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29559878,0,0,0,0,0,0,0,0,0.09853293,0,-0.19706586,0,0,0,0,0,0,0,0,0,0.09853293,0,0,-0.09853293,0,0]"
f8425bd9-d415-41a5-b188-2a145ae37be1,net-banking,PCI_DSS,DB-AUDIT-LOGGING,fe98f6312f00f5e212bbe58d18b85389b7072c3a4665e8cf0455a6c177431a6c,"[0,0,0,0,0,0.20100756,0,0,0,0,0,0,0,0,0,-0.10050378,0,0,0,0,0,0,0,0,0,0,0,0,0.30151135,0,0,0,0,0,0,0,0,0.40201512,0,0,0,0,0,0,0,0,0,0,0.10050378,0,0.20100756,0,0,0,0,-0.40201512,0,0,0,0,0,0.10050378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10050378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10050378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10050378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.40201512,0,0,0.10050378,0,0,0,0,0,0,0,0,0.30151135,0,0,0,0,0,0,0,-0.10050378,0.10050378,0,0,-0.10050378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10050378,0,0,0,0.30151135,0,0,0,0,0,0,0,0,0.10050378,0,-0.10050378,0,0,0,0,0,0,-0.10050378,0,0,0.10050378,0,0,-0.10050378,0,0]"
ac9c7b9b-7bea-4b50-821f-03b27c7e057f,net-banking,C-SITE,DB-AUTH-NO-TRUST,6d292256726e57fc7daf601f0af79ac51aa96458e58bba63d74022bf888df516,"[0,0,0,0,-0.33129457,0.11043153,0,0,0,0,0,0,0,0,0,-0.11043153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44172612,0,0,0,-0.33129457,0,0,0,0,0,0,0.11043153,0,0.22086306,0,0,0.11043153,0,0,0,0,0,0,0.11043153,0.11043153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11043153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22086306,0,0.11043153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11043153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11043153,0,0,0,0,0,0,0,0,0,0,0,0,0.11043153,0.33129457,0,0,0,0,0,0,0,0.11043153,0,0,0,0,0,0,0,-0.11043153,0.11043153,0,0,-0.11043153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33129457,0,0,0,0,0,0,0,0,0,0,0,0.11043153,0,-0.22086306,0,0,0,0,0,-0.11043153,0,0,0,0,0,0,-0.11043153,0,0]"
1656ab4e-b12f-4683-aad3-5180f950dbdc,payments,PCI_DSS,DB-TLS-IN-TRANSIT,ae8aa79a46022a5f431facdd44bb409f60e876b6ca80895d8d35ddd356e949d2,"[0,0,0,0,0,0.1980295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29704428,0,-0.1980295,0,0,0,0,0,0,0.396059,0,0,0,0,0,0,0,0,0,0,0.09901475,0,0.1980295,0,0,0,0,0,0,0,0,0,0,0.09901475,0,0,0,0,0,0,0,0,0,0,0,0,-0.09901475,0,0,0,0,0,0,-0.396059,-0.09901475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09901475,0,0,0,-0.29704428,0.09901475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09901475,0,0,0,0,0,-0.29704428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09901475,0,0,0,0,0,0,0,-0.1980295,0.09901475,0,0,-0.09901475,0,0,0,0,0,0,0,-0.09901475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29704428,0,0,0,0,0,0,0,0,0.09901475,0,-0.1980295,0,0,0,0,0,0,0,0,0,0.09901475,0,0,-0.09901475,0,0]"
572cf0b3-4615-461b-9b55-29c5c56c9d9b,payments,PCI_DSS,DB-AUDIT-LOGGING,d0df489a1ae1ee21d43c1480f7ae2acdcc3bfa0027029a6a1c14e488f8986d7d,"[0,0,0,0,0,0.20203051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30304575,0,0,0,0,0,0,0,0,0.40406102,0,0,0,0,0,0,0,0,0,0,0.101015255,0,0.20203051,0,0,0,0,-0.40406102,0,0,0,0,0,0.101015255,0,0,0,0,0,0,0,0,0,0,0,0,-0.101015255,0,0,0,0,0,0,0,-0.101015255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101015255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101015255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.40406102,0,0,0,0,0,0,0,0,0,0,0,0.30304575,0,0,0,0,0,0,0,-0.101015255,0.101015255,0,0,-0.101015255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101015255,0,0,0,0.30304575,0,0,0,0,0,0,0,0,0.101015255,0,-0.101015255,0,0,0,0,0,0,-0.101015255,0,0,0.101015255,0,0,-0.101015255,0,0]"
b696aeb3-a55f-4f0d-9f60-def8f443de10,payments,C-SITE,DB-AUTH-NO-TRUST,a3bbf16c4db47de57b3be607f7d75261399fe4015fb7ace1df22c09819b8d8c0,"[0,0,0,0,-0.33333334,0.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44444445,0,0,0,-0.33333334,0,0,0,0,0,0,0.11111111,0,0.22222222,0,0,0.11111111,0,0,0,0,0,0,0.11111111,0.11111111,0,0,0,0,0,0,0,0,0,0,0,0,-0.11111111,0,0,0,0,0,0,0,-0.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22222222,0,0.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0.11111111,0,0,0,0,0,0,0,-0.11111111,0.11111111,0,0,-0.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0.11111111,0,-0.22222222,0,0,0,0,0,-0.11111111,0,0,0,0,0,0,-0.11111111,0,0]"
a6636d4c-fbf7-4f07-bb05-11d2aa66b256,mobile-banking,PCI_DSS,MW-TLS-VERSION,d4975be8cf3b28eeb3b007ac81a7d969fb648c6e6942c2ae5f63f626bea4fb80,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.1,0,-0.1,0,0,0,0,0,0,0.1,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.4,0,0,0,0,0,0.1,0,0,0,0,0,0,0,-0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,-0.1,0,0.1,0,0.1,0,-0.2,0,0,0.3,0,0,0,-0.1,0,0,0.1,0,0,-0.1,0,0]"
382c0ad9-6340-490f-8eb2-f618f3c652ba,mobile-banking,C-SITE,MW-BANNER-SUPPRESSION,1edf718538421ebac454136acbd09bbdc87792aad8ddd495c435bb5b93e5662b,"[0,0,0,0,-0.3354102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1118034,0,0,0,0,0,0,0,0,0.1118034,0,0.2236068,0,0,0,0,0,0,0,0,0,0,0.1118034,0,0,0,0,0,0,0,0.1118034,0,0,0,0,0,0,0,0,0,0,0,0,-0.1118034,0,0,0,0,0,0,0,0,0.1118034,0,0,0,0,0,0,0,0,0,0,-0.2236068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1118034,0,0,-0.3354102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1118034,0,0,0.4472136,0,0,0,0,0,0.1118034,0,0,0,0,0,0,0,-0.1118034,0.1118034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1118034,0,0,0,0,0,0,0,0,0,0,0,-0.2236068,0,0,0,0,0.4472136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1118034,0,0.1118034,0,-0.1118034,0,0,0.1118034,0,0,0,0,0,0,0.1118034,0,0,-0.1118034,0,0]"
ebb7d389-25a7-49b1-b9a1-96b212e4db71,mobile-banking,DPSC,MW-HSTS,f3843299319b8e1d01c30fd7d5eb8ebad9aa3a978fd81f9a7cd3bd47efc59d03,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120385855,0,0,0,0,0,0,0,0,0.120385855,0,0.24077171,0,0,0,0,0,0,0,0,0,0,0.120385855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120385855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48154342,0,-0.120385855,0,0,0,0,0,-0.24077171,0,0,0,0.120385855,0,-0.120385855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120385855,0,0,0.48154342,0,0,0,0,0,0.120385855,0,0,0,0,0,0,0,-0.120385855,0.120385855,0,0,0,0,0,-0.120385855,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120385855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120385855,0,0.120385855,0,-0.24077171,0,0,0,0,0,0,0.36115757,0,0,0,0,0,-0.120385855,0,0]"
615b0052-cd73-49a2-9552-cdf410b2f6e4,net-banking,PCI_DSS,MW-TLS-VERSION,3ed65603c5abe308fb20b34f4ebd2d03b05bb8642c6b6000003b2dca47a63e25,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.1,0,-0.1,0,0,0,0,0,0,0.1,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.4,0,0,0,0,0,0.1,0,0,0,0,0,0,0,-0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,-0.1,0,0.1,0,0.1,0,-0.2,0,0,0.3,0,0,0,-0.1,0,0,0.1,0,0,-0.1,0,0]"
63417c84-e619-4587-b778-839790a53707,net-banking,C-SITE,MW-BANNER-SUPPRESSION,98ef97151bd5ff7a539488edc1949214cfed573e9b637f93d2a9d7d8ff5f594e,"[0,0,0,0,-0.3354102,0,0,0,0,0,0,0,0,0,0,-0.1118034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1118034,0,0,0,0,0,0,0,0,0.1118034,0,0.2236068,0,0,0,0,0,0,0,0,0,0,0.1118034,0,0,0,0,0,0,0,0.1118034,0,0,0,0,0,0,0,0,0,0,0,0,-0.1118034,0,0,0,0,0,0,0,0,0.1118034,0,0,0,0,0,0,0,0,0,0,-0.2236068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1118034,0,0,-0.3354102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1118034,0,0,0.4472136,0,0,0,0,0,0.1118034,0,0,0,0,0,0,0,-0.1118034,0.1118034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2236068,0,0,0,0,0.4472136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1118034,0,0.1118034,0,-0.1118034,0,0,0.1118034,0,0,0,0,0,0,0.1118034,0,0,-0.1118034,0,0]"
6dd5c5df-5ec0-40de-b515-728017b3d9c6,net-banking,DPSC,MW-HSTS,e2695ff8586707597839f534c1548daad70b6cc8d888610b6ac4946e591d04a7,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120385855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120385855,0,0,0,0,0,0,0,0,0.120385855,0,0.24077171,0,0,0,0,0,0,0,0,0,0,0.120385855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120385855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48154342,0,-0.120385855,0,0,0,0,0,-0.24077171,0,0,0,0.120385855,0,-0.120385855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120385855,0,0,0.48154342,0,0,0,0,0,0.120385855,0,0,0,0,0,0,0,-0.120385855,0.120385855,0,0,0,0,0,-0.120385855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120385855,0,0.120385855,0,-0.24077171,0,0,0,0,0,0,0.36115757,0,0,0,0,0,-0.120385855,0,0]"
d3512a2a-96fb-41d5-8637-72f23466f19c,payments,PCI_DSS,MW-TLS-VERSION,46138b664abb1f33c33451a5019f97e248a51b08b0300ed6a9fb8fa012ef82b1,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30151135,0,0,0,0,0,0,0,0,0,0,0.10050378,0,-0.10050378,0,0,0,0,0,0,0.10050378,0,0.20100756,0,0,0,0,0.20100756,0,0,0,0,0,0.10050378,0,0,0,0,0,0,0,0,0,0,0,0,-0.10050378,0,0,0,0,0,0,-0.5025189,-0.10050378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10050378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10050378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40201512,0,0,0,0,0,0.10050378,0,0,0,0,0,0,0,-0.10050378,0.10050378,0,0,0,0.10050378,0,0,0,0,0,0,-0.10050378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30151135,0,0,0,0,-0.10050378,0,0.10050378,0,0.10050378,0,-0.20100756,0,0,0.30151135,0,0,0,-0.10050378,0,0,0.10050378,0,0,-0.10050378,0,0]"
44d0b72d-25db-480b-b421-8370bfe8280d,payments,C-SITE,MW-BANNER-SUPPRESSION,69eaaa6100649fec3dc94a09140f588bc92bbf9f5888ceea448f6296edeea47b,"[0,0,0,0,-0.33752638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11250879,0,0,0,0,0,0,0,0,0.11250879,0,0.22501758,0,0,0,0,0,0,0,0,0,0,0.11250879,0,0,0,0,0,0,0,0.11250879,0,0,0,0,-0.11250879,0,0,0,0,0,0,0,-0.11250879,0,0,0,0,0,0,0,0,0.11250879,0,0,0,0,0,0,0,0,0,0,-0.22501758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11250879,0,0,-0.33752638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45003515,0,0,0,0,0,0.11250879,0,0,0,0,0,0,0,-0.11250879,0.11250879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22501758,0,0,0,0,0.45003515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11250879,0,0.11250879,0,-0.11250879,0,0,0.11250879,0,0,0,0,0,0,0.11250879,0,0,-0.11250879,0,0]"
969a6bf7-793c-448b-8c77-db4d07e15828,payments,DPSC,MW-HSTS,030a1693b889f8d79fd217f29f302f8fcfa151409df31273888e66d5f52d7e85,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12126781,0,0,0,0,0,0,0,0,0.12126781,0,0.24253562,0,0,0,0,0,0,0,0,0,0,0.12126781,0,0,0,0,0,0,0,0,0,0,0,0,-0.12126781,0,0,0,0,0,0,0,-0.12126781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48507124,0,-0.12126781,0,0,0,0,0,-0.24253562,0,0,0,0.12126781,0,-0.12126781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48507124,0,0,0,0,0,0.12126781,0,0,0,0,0,0,0,-0.12126781,0.12126781,0,0,0,0,0,-0.12126781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12126781,0,0.12126781,0,-0.24253562,0,0,0,0,0,0,0.36380345,0,0,0,0,0,-0.12126781,0,0]"
1d47a2c9-ac3b-48ba-85a4-e2821a423638,mobile-banking,PCI_DSS,MW-TLS-VERSION,fa08d84232f4a20d90b9f1be3ee152440c8095ec59916781f2f7438b164c1221,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.1,0,-0.1,0,0,0,0,0,0,0.1,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.4,0,0,0,0,0,0.1,0,0,0,0,0,0,0,-0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,-0.1,0,0,0,0.1,0,-0.2,0,0,0.3,0,0,0,-0.1,0,0,0.1,0,0,-0.1,0,0]"
18f6cd13-33c5-48ba-97d0-fb813cf2f012,mobile-banking,C-SITE,MW-AUTODEPLOY,08291f3515799bef745bba6286182248bf981e66dd575d9522555e4da98ca2e9,"[0,0,0,0,-0.3721042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12403473,0,0,0,-0.12403473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12403473,0,0,0,0,0,0,0,0,0.12403473,0,0.24806947,0,0,0,0,0,0,0,0,0,0.12403473,0.12403473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12403473,0,0,-0.12403473,0,0,0,0,0,0,0,0,0,0,-0.12403473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12403473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3721042,0.12403473,0,0,0.49613893,0,0,0,0,0,0.12403473,0,0,0,0,0,0,0,-0.12403473,0.12403473,0,0,0,0,0,0,0,0,0.12403473,0,0,0,0,0,0,0,0,0,0,0.12403473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12403473,0,-0.24806947,-0.24806947,0,0,0,0,0,0,0,0,0.12403473,0,0,-0.12403473,0,0]"
6270eb08-4b1b-4e20-b3a6-53c7bce632d2,net-banking,PCI_DSS,MW-TLS-VERSION,1a3076e2061b5f1f9a5b8ab155afe30820f20ce27385f5dec4241578bf392cc0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.1,0,-0.1,0,0,0,0,0,0,0.1,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.4,0,0,0,0,0,0.1,0,0,0,0,0,0,0,-0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,-0.1,0,0,0,0.1,0,-0.2,0,0,0.3,0,0,0,-0.1,0,0,0.1,0,0,-0.1,0,0]"
1f9748a9-c49b-4bdb-8d5c-5d15957abec2,net-banking,C-SITE,MW-AUTODEPLOY,582873f51d979c92fa3137fd5f1196398fc0cba8c91ad0d534701ad6a4a1b84d,"[0,0,0,0,-0.3721042,0,0,0,0,0,0,0,0,0,0,-0.12403473,0,0,0.12403473,0,0,0,-0.12403473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12403473,0,0,0,0,0,0,0,0,0.12403473,0,0.24806947,0,0,0,0,0,0,0,0,0,0.12403473,0.12403473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12403473,0,0,-0.12403473,0,0,0,0,0,0,0,0,0,0,-0.12403473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12403473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3721042,0.12403473,0,0,0.49613893,0,0,0,0,0,0.12403473,0,0,0,0,0,0,0,-0.12403473,0.12403473,0,0,0,0,0,0,0,0,0.12403473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12403473,0,-0.24806947,-0.24806947,0,0,0,0,0,0,0,0,0.12403473,0,0,-0.12403473,0,0]"
